uid,latitude,longitude,date,split,meanlogDensity300,distance
lowm,38.814,-86.0806397222222,2020-07-28,train,11.146979264513458,300
loxk,34.9414,-120.573,2019-12-04,test,15.013466920489863,300
loxz,36.9044,-121.75,2018-09-27,test,14.979742207552448,300
lozd,35.6590537151765,-79.2507726940429,2021-05-24,train,9.288240376435114,300
lpae,36.7025,-121.709,2015-04-28,test,15.02520893175594,300
lpaf,39.150576,-96.930349,2017-09-05,train,11.665308358981635,300
lpam,35.6296977183743,-79.3052982781244,2016-06-21,train,9.130232102933348,300
lpbs,36.0932,-119.366,2013-08-07,test,14.708453661832667,300
lpcb,35.48,-76.82,2021-10-19,test,9.295847412926465,300
lpcx,37.4419,-121.003,2021-01-12,train,14.97479883797129,300
lpdi,35.67,-79.0502193897649,2020-08-20,train,9.28991262903572,300
lpdl,38.7784833272298,-75.3098166783651,2017-06-28,train,9.88441469345378,300
lpdo,40.7024915402778,-85.935575,2021-08-03,train,10.66607170745772,300
lpej,41.63864,-80.31198,2021-08-05,test,8.390871690021344,300
lpfn,38.36472,-97.10194,2014-06-23,train,10.879066545349842,300
lpfx,35.04,-79.1194762739881,2021-11-18,test,9.299683610817393,300
lphi,36.7085,-121.749,2016-01-21,test,14.988128756746105,300
lphr,35.63,-78.9587197620682,2019-09-01,train,9.268749716276075,300
lphx,36.03,-78.72,2019-04-17,train,9.26547695860886,300
lpib,35.7033937792491,-79.1684158281501,2019-07-15,train,9.272715402574828,300
lpjd,35.6908582629355,-79.1916991917969,2019-01-15,train,9.28317747163747,300
lpkx,48.8516,-99.78368,2017-09-18,test,12.280246074914057,300
lpli,34.4168,-119.544,2020-04-22,test,14.681391529334725,300
lpmt,35.7077852021615,-79.1602592357898,2016-07-13,train,9.163810522745159,300
lpnl,38.1526,-121.501,2021-03-16,train,14.97750025187664,300
lpnx,41.501567,-72.224735,2017-08-24,test,9.465654152644412,300
lpoi,35.706827073526,-79.1620388559411,2016-09-15,train,9.218741078161932,300
lpok,41.512172,-73.476168,2021-07-27,train,9.718600155903697,300
lpor,35.976,-78.7377482678923,2015-01-03,train,9.100596376711268,300
lppa,37.8189,-121.358,2020-06-16,train,14.980652656897696,300
lppb,38.7605000178019,-75.2028333346049,2019-06-12,train,9.620550130287372,300
lppx,35.6974853193306,-79.1793901524168,2015-04-22,train,9.024136164543187,300
lpqr,37.4125,-120.759,2014-08-12,train,15.014855764904766,300
lpsy,40.15586,-74.78839,2017-08-10,train,9.605568871699145,300
lpth,36.16902,-79.0548661757157,2015-08-20,train,9.08300416130899,300
lptk,39.13362,-78.59737,2017-06-06,test,8.172428717654924,300
lpto,35.7023025771921,-79.1704426177669,2015-11-12,train,9.178316958438376,300
lpwp,35.573,-78.9358520708824,2013-07-22,train,8.898848920320017,300
lpwr,35.61133,-78.9793503965075,2016-07-27,train,9.1878700032172,300
lpyy,35.8573498855739,-78.7365054585887,2019-08-29,train,9.272291602548524,300
lpzv,35.6518677504107,-79.264119845178,2015-09-09,train,9.118753447346435,300
lqag,37.8208,-121.5,2014-04-15,train,14.999743942671321,300
lqat,39.78104,-78.65233,2020-09-14,test,9.270330599879406,300
lqce,35.6522935853598,-79.2633289028885,2015-07-23,train,8.997664240272298,300
lqcv,36.17,-79.0714759637949,2018-05-31,train,9.287253937430322,300
lqcw,35.794,-79.004,2013-08-21,train,9.033370677382377,300
lqfj,37.4125,-120.759,2014-07-08,train,15.009690550520842,300
lqgb,35.68836,-78.6957413134314,2016-08-10,train,9.201500871595806,300
lqhc,42.027378,-78.967089,2017-08-14,train,8.42709993600782,300
lqix,36.3559,-119.279,2014-06-25,test,14.893249526410386,300
lqjh,36.7254,-121.73,2016-11-28,test,14.943547371860268,300
lqjl,35.698443447966,-79.1776105322654,2014-07-22,train,8.978212633706491,300
lqkl,44.0,-82.35,2014-04-21,train,6.322707998508695,300
lqky,39.150576,-96.930349,2017-08-28,train,11.663647564884856,300
lqmn,35.61133,-78.9746277211539,2016-06-08,train,9.137080784352404,300
lqnb,35.8668221679325,-78.8123168261069,2016-05-24,train,9.115368428162077,300
lqoh,35.7246589120187,-79.1289181475689,2016-07-29,train,9.194727173133453,300
lqoy,35.8842138994762,-78.9515114681074,2017-07-20,train,9.242137540330036,300
lqsq,35.8894935322663,-78.993766984429,2020-01-09,train,9.284180536967327,300
lqtc,37.5477,-121.085,2018-05-08,train,14.948353673992129,300
lqtg,35.64607,-78.6748621171314,2016-08-10,train,9.201500871595806,300
lqvk,35.68836,-78.690024390635,2016-05-25,train,9.134383491602438,300
lqvu,35.0164,-120.586,2018-04-16,test,15.032403216899608,300
lqws,36.31,-79.1153238269683,2020-06-01,test,9.254944559490738,300
lqxg,43.133333,-87.0,2016-08-02,train,7.12601980540064,300
lqyc,37.4583,-120.967,2020-12-08,train,14.980366974922712,300
lqzp,37.5582,-121.164,2014-09-09,train,15.029535856267124,300
lqzu,39.3092,-121.595,2018-05-16,train,14.954812150144587,300
lrab,35.6286863603703,-79.307176766062,2015-04-22,train,9.024136164543187,300
lram,44.65505172,-68.07819304,2017-08-23,test,11.080340239528828,300
lrba,38.4662552777778,-85.8613438888889,2017-06-26,train,10.171931069296777,300
lrbq,41.693325,-80.07708,2017-09-22,test,8.365493122991204,300
lrbv,35.65,-78.68480459156,2021-06-15,train,9.28350007045637,300
lrca,37.6756,-121.264,2015-12-15,train,14.992831273721476,300
lrch,39.09447,-96.90462,2021-07-26,train,11.810159925885198,300
lrcl,41.55644,-75.71394,2021-08-23,train,9.304577341556453,300
lrea,35.8605797785748,-78.7623558921031,2013-07-30,train,8.918945832481745,300
lree,35.8739962571943,-78.8697346159321,2020-05-13,train,9.262240804658267,300
lreq,36.03,-78.72,2018-07-26,train,9.292023058506585,300
lrew,35.68836,-78.7024524836707,2016-09-15,train,9.218741078161932,300
lrid,35.6919494649926,-79.1896724021801,2018-04-11,train,9.30580380926321,300
lrja,41.702596,-85.022696,2020-08-17,train,10.225086211912371,300
lrjj,35.66568,-79.0481926001481,2015-07-25,train,9.052356433319455,300
lrjk,35.6429252164801,-79.2807296332572,2020-05-18,train,9.260228343597536,300
lrjl,35.61133,-78.9853158811647,2016-10-05,train,9.228966661839687,300
lrjp,38.785,-121.653,2014-04-15,train,14.999743942671321,300
lrjv,39.611,-121.868,2020-07-15,test,14.871603969597034,300
lrkb,35.51,-79.0947593274417,2018-07-19,train,9.28669606274011,300
lrku,39.4981,-84.9868416666667,2021-06-01,test,11.163602805219119,300
lrla,41.843527,-78.957332,2013-06-12,train,6.860208265088451,300
lrll,41.5041708,-111.0229973,2020-08-06,train,11.356550012581993,300
lrmx,37.3079,-120.782,2021-05-11,train,14.973948766517394,300
lrnb,34.21163,-78.9278980913395,2016-05-31,test,9.123123196952081,300
lrpk,36.44,-79.0433975125181,2019-06-26,test,9.26785920382154,300
lrpu,35.9058914505789,-79.1250076468867,2019-12-05,train,9.285611355238364,300
lrpw,35.6691140658484,-79.2320866824538,2015-12-07,train,9.187534098246514,300
lrsk,35.707412596581,-79.1609513102931,2016-08-24,train,9.213549181462735,300
lrtc,35.6354731048712,-79.2945711233233,2017-11-15,train,9.299586248055304,300
lrts,41.80598,-77.1981,2019-09-19,test,9.083847628749565,300
lrtw,35.7254839672326,-79.127385696883,2017-07-06,train,9.24160629441162,300
lrug,41.381236,-80.741694,2018-09-05,test,8.285420454568934,300
lrui,41.294572,-80.432822,2015-07-29,test,8.312205590761256,300
lruv,35.9097424768493,-79.1558293176154,2021-11-08,train,9.298162940764621,300
lrux,41.006794,-81.003795,2019-11-04,test,8.652878627585515,300
lrvc,35.6696729742191,-79.2310485706989,2015-09-09,train,9.118753447346435,300
lrwh,35.6901928958276,-79.1929350391242,2019-06-11,train,9.261155954082092,300
lrxi,37.4419,-121.003,2020-05-12,train,14.971640270091784,300
lrxk,35.9115437633307,-79.1702459055369,2013-08-07,train,8.961843219989554,300
lrxz,42.715,-80.2453333,2019-08-11,test,7.9405095915445445,300
lrye,35.6682091665816,-79.233767434819,2016-06-21,train,9.130232102933348,300
lryt,38.51613412,-95.70697032,2016-07-26,test,11.508828106891494,300
lrzg,36.7085,-121.749,2017-04-25,test,14.937164981660956,300
lsap,35.72048,-79.0778529360039,2015-10-14,train,9.17542650963127,300
lsbf,37.9792,-121.57,2019-12-02,train,14.980913848505384,300
lsbi,41.134181,-80.967646,2017-09-13,test,8.493295511455818,300
lsbm,41.798303,-72.428591,2015-08-25,test,9.119199076123357,300
lsca,39.21067,-96.97298,2017-07-24,train,11.65098404522202,300
lscn,42.47416666666667,-79.4075,2019-08-11,test,8.062166428590013,300
lsdv,34.72791,-76.72921,2014-04-22,test,9.057978367767006,300
lsdw,41.798303,-72.428591,2015-08-18,test,9.010902566956016,300
lsed,35.8632506516333,-78.7837322121246,2014-09-10,train,8.999154021889183,300
lsfb,35.8718844040783,-78.8528324094035,2019-03-26,train,9.266581788881462,300
lsfe,37.9286,-121.561,2018-02-20,train,14.94137967350467,300
lsgm,35.6822617199012,-79.2076663392659,2016-06-21,train,9.130232102933348,300
lshe,35.228,-79.1251611716938,2019-09-17,train,9.278596779201685,300
lshu,35.976,-78.7268115460208,2014-05-12,train,9.044343287809088,300
lsil,35.0164,-120.586,2021-04-20,test,15.081617129019044,300
lsjo,41.81461,-79.8406,2019-08-22,test,8.23910722480737,300
lsjq,35.6567116229565,-79.2551228766351,2013-08-07,train,8.961843219989554,300
lsjy,44.0,-82.35,2019-04-17,train,6.906812027852503,300
lskd,34.9454,-120.417,2016-01-20,test,14.917704659035424,300
lskw,41.75458,-75.20269,2019-08-14,train,9.212241300493686,300
lskz,35.1117,-118.615,2019-12-02,test,14.996751481424635,300
lsld,41.141242,-81.161385,2019-05-07,test,8.528597792739465,300
lsma,39.21067,-96.97298,2014-06-09,train,10.846216996583953,300
lsme,36.13,-79.1122589255966,2019-07-01,train,9.267040071937249,300
lsni,38.2712,-121.703,2019-02-05,train,14.97866497227944,300
lspk,42.43,-81.205,2015-04-26,test,8.065101483569547,300
lsqs,38.36472,-97.10194,2015-06-15,train,11.507497964989728,300
lsrh,36.37,-78.8515896000999,2019-08-28,test,9.272957178204754,300
lsro,36.3559,-119.279,2017-02-13,test,14.855396096816172,300
lsti,35.7089296335871,-79.1581335783868,2021-05-18,train,9.293583108103338,300
lstx,35.74755,-79.0803246306585,2015-09-17,train,9.141286231842043,300
lsvn,34.4384,-119.906,2018-12-01,test,14.741138308078371,300
lsvo,38.51613412,-95.70697032,2015-08-24,test,11.620760569076705,300
lswr,35.7218111407968,-79.1342075741298,2018-05-07,train,9.307481965115537,300
lsxe,34.9576,-120.631,2021-10-04,test,15.06538159852447,300
lsxm,38.9353,-121.408,2018-02-20,train,14.93722210325178,300
lsyl,42.056766,-78.879216,2014-06-11,train,8.20429876791469,300
lszg,35.98,-78.7678242530389,2017-01-18,train,9.232271992225126,300
ltai,37.8189,-121.358,2014-12-19,train,15.073393866041577,300
ltdb,47.343917,-85.620633,2018-08-29,test,7.0564221705027395,300
ltdj,41.321113,-80.483229,2017-06-21,test,8.266429903959265,300
ltdu,41.5161,-123.9992,2018-07-25,train,12.476598409667357,300
ltgp,35.742,-79.2378547316514,2016-10-18,train,9.221224167840948,300
ltgq,37.5368,-121.049,2015-05-12,train,15.021833193343872,300
ltix,40.08452,-75.7261,2019-07-11,train,9.270131394358183,300
ltiz,38.1156,-121.494,2021-05-18,train,14.97657760663893,300
ltju,37.2583,-120.475,2021-04-14,train,14.97424120303601,300
ltjy,45.27454,-97.33832,2017-07-19,test,14.154750891911181,300
ltla,41.946667,-83.045,2018-04-07,test,9.198971724211775,300
ltlm,38.2361,-121.419,2016-08-17,train,14.952338730041165,300
ltlv,36.313,-79.1146811863581,2020-02-26,test,9.272009496884726,300
ltme,35.6957021354813,-79.182702223254,2015-12-07,train,9.187534098246514,300
ltmn,35.68225,-79.07802,2015-05-20,train,8.98737706945846,300
ltnn,37.5582,-121.164,2020-03-10,train,14.970058433018055,300
ltop,35.6694866714289,-79.2313946079505,2015-09-24,train,9.14381570393892,300
ltov,35.6505370161949,-79.2665915398327,2016-05-24,train,9.115368428162077,300
ltow,37.3725,-120.923,2014-04-08,train,14.986104914938391,300
ltpb,36.106,-78.8993134773572,2013-07-29,train,8.891463481885122,300
ltpe,35.5,-77.04,2020-10-06,test,9.297280614670195,300
ltpu,35.7199481128945,-79.1376679466463,2013-06-24,train,8.800090114441259,300
ltqa,42.88173,-76.39667,2017-09-10,train,8.620160327346449,300
ltqc,39.4981,-84.9868416666667,2017-08-22,test,11.120955026680019,300
ltqk,37.6106,-121.229,2013-05-14,train,14.561192539888419,300
ltrt,41.74356,-75.24786,2019-04-16,train,9.168926401815817,300
ltry,42.027378,-78.967089,2015-09-01,train,8.562197477963242,300
ltum,37.9893,-121.463,2016-03-07,train,14.98349140191728,300
ltvd,41.285686,-80.361664,2019-07-18,test,8.340839416262389,300
ltvs,38.307,-121.794,2019-11-20,train,14.980492782545127,300
ltwy,37.6003,-121.224,2021-03-19,train,14.971593994844703,300
ltyr,34.9576,-120.631,2016-01-20,test,14.96239162343672,300
luax,43.4418931317778,-82.5105755146712,2017-08-11,train,7.293171463090391,300
lubh,36.5597,-121.51,2016-04-28,test,14.957724418171102,300
lubv,41.372832,-72.322231,2019-06-24,test,9.267192437854286,300
lucz,34.16,-79.1212064602464,2019-08-28,test,9.27352002704478,300
ludi,35.7128153774975,-79.1509162299952,2021-07-13,train,9.290824995149377,300
lugc,35.878592643388,-78.906521771318,2015-05-20,train,8.98737706945846,300
lugm,35.6489933645045,-79.2694587056321,2017-02-14,train,9.228643802732721,300
lugz,36.106,-78.8983192299144,2013-06-19,train,8.694591167585665,300
luha,35.6565785495349,-79.2553700461006,2013-08-21,train,9.033370677382377,300
luhb,35.6653347806754,-79.239106295273,2017-10-18,train,9.286691417031761,300
luhn,35.435,-78.8799256522214,2014-08-12,train,9.006736111416773,300
luio,35.6624337800848,-79.2444945896201,2019-07-02,train,9.268283046738556,300
luju,39.90136,-75.17844,2017-12-05,train,9.845281697300942,300
lukl,39.09447,-96.90462,2016-10-17,train,11.594230704158639,300
lulc,36.3386,-119.457,2017-04-19,test,14.867891732485047,300
luln,46.43534,-93.93337,2017-08-09,test,6.673957132617343,300
lumd,35.7216514526909,-79.1345041774884,2013-07-17,train,8.854117081123604,300
lume,36.04,-79.0897170703462,2018-08-15,train,9.289100831585252,300
luml,35.6533315580482,-79.2614009810579,2015-03-24,train,9.052822410048254,300
lums,38.51301083,-95.70121672,2018-09-10,test,11.661883390915577,300
luna,40.20897,-76.316,2021-04-07,train,9.157042722129631,300
luni,36.3559,-119.279,2013-05-21,test,14.583995172310274,300
lunq,36.3264,-119.354,2016-02-10,test,14.882500959997527,300
luot,36.8905,-121.801,2017-04-27,test,14.936641948357547,300
lupe,37.515,-121.012,2019-01-07,train,14.971449135041524,300
lupn,41.566378,-71.878793,2019-09-13,test,9.381200321381854,300
lupz,35.8881891524005,-78.983327386279,2019-07-02,train,9.26870605417891,300
luuy,39.08555,-96.94028,2014-06-02,train,10.77347324647586,300
luvf,40.11461,-75.85968,2018-10-02,train,9.508005464413248,300
luvv,37.0062,-120.6,2019-02-14,test,14.968111353628618,300
luwb,35.88,-79.124221927725,2019-09-17,train,9.279380561584839,300
luwk,35.717978626255,-79.1413260547352,2018-06-11,train,9.28782690469302,300
luxd,35.9141525230622,-79.1911251018369,2014-08-25,train,8.96886403926398,300
luxh,35.8907668554686,-79.0039580207184,2020-08-13,train,9.279798214907613,300
luxs,37.5138,-121.16,2020-03-10,train,14.970058433018055,300
luxv,36.1529,-119.317,2019-07-16,test,14.888714239258912,300
luyi,41.300686,-80.75819,2018-05-08,test,8.471899193046065,300
luys,39.3992,-99.42481,2016-06-20,train,11.556616441730482,300
luyw,35.487,-79.0613420157108,2016-05-26,train,9.124534173120402,300
luzc,36.8754,-121.561,2018-03-01,test,14.945561947152765,300
luzg,37.2141,-120.561,2014-07-08,train,15.009690550520842,300
luzm,35.6902195105119,-79.1928856052311,2019-06-11,train,9.261155954082092,300
luzn,35.6773113886181,-79.2168610433812,2019-04-10,train,9.263964442534704,300
lvab,37.3609,-120.549,2016-12-09,train,14.943547371860268,300
lvbr,41.10398,-76.66448,2021-06-24,test,9.244891794249911,300
lvbv,35.887692245785,-78.9793503965075,2019-05-16,train,9.262788959082297,300
lvey,35.6842312065406,-79.204008231177,2015-07-07,train,8.960407781118949,300
lvhg,37.0062,-120.6,2020-09-08,test,14.976084810856712,300
lvhj,37.4419,-121.003,2016-01-07,train,14.986967408254397,300
lvho,35.8809529498118,-78.9254124727323,2016-01-27,train,9.173043702736493,300
lvhr,41.046103,-81.002774,2020-10-06,test,8.637099375208154,300
lvia,38.2361,-121.419,2016-06-15,train,14.96128092747317,300
lvjt,36.03,-78.7029496073922,2021-09-21,train,9.295996740767322,300
lvkh,37.2953,-120.85,2020-08-11,train,14.973598111923248,300
lvla,35.0164,-120.586,2018-12-02,test,15.05391522582497,300
lvlm,34.85,-78.83,2019-12-19,test,9.283786206106283,300
lvmd,36.6096,-121.561,2013-05-28,test,14.657914839974394,300
lvmj,38.9725,-94.67293,2013-08-20,test,10.960714231133021,300
lvna,35.7172600297785,-79.1426607698487,2019-09-01,train,9.268749716276075,300
lvnq,38.6407499949137,-75.5966899871826,2019-07-09,train,9.611901309822997,300
lvoa,37.4806,-121.031,2013-07-09,train,14.728287185638571,300
lvpl,41.3305639294444,-85.3836083333333,2020-08-03,train,10.374257038424988,300
lvpv,35.9085623236374,-79.1463839669082,2021-04-28,train,9.294756392222729,300
lvqv,36.0397,-106.8478,2013-07-31,train,9.369383203246805,300
lvqw,44.09,-86.766667,2017-08-06,train,8.13418425347742,300
lvrv,35.60595,-78.9878014997719,2016-05-11,train,9.124031902081507,300
lvsk,41.80689,-77.19747,2020-07-30,test,9.024474839917733,300
lvsn,36.6291,-121.688,2019-01-18,test,14.986812898035994,300
lvso,35.9139351264179,-79.1893851688119,2014-07-22,train,8.978212633706491,300
lvte,36.17,-79.0716242654742,2018-06-28,train,9.278865339461086,300
lvtf,35.764,-79.1072166685011,2016-06-07,train,9.122846286345373,300
lvtt,39.21067,-96.97298,2015-10-05,train,11.593598466215031,300
lvuj,37.26911,-95.45829,2018-05-08,train,11.580208636000698,300
lvuq,35.62476,-78.7046895404172,2016-05-11,train,9.124031902081507,300
lvvi,34.00515,-89.76398,2017-08-21,train,12.177460386768287,300
lvws,35.6508031630381,-79.2660972009017,2016-04-06,train,9.136015600480073,300
lvyc,39.620825,-79.968053,2013-08-17,test,7.890265890552575,300
lvzh,36.5597,-121.51,2015-08-25,test,14.99749881549342,300
lvzj,35.3575,-120.812,2013-03-26,test,14.151116855809486,300
lvzn,37.61429993,-97.62981051,2018-08-13,train,11.666657170651888,300
lwao,36.714,-106.583,2014-07-16,train,7.887873162084594,300
lwar,34.9414,-120.573,2021-04-22,test,15.032234696751413,300
lwav,35.9041212207611,-79.1108396208259,2019-04-10,train,9.2648217529679,300
lwax,38.2996,-121.383,2019-09-25,train,14.979625763139612,300
lwbh,36.13,-79.1106770410176,2020-05-27,train,9.25585746414207,300
lwgx,35.9121648966001,-79.1752171427512,2013-10-17,train,9.079456588677235,300
lwht,35.34,-79.0460669427451,2021-07-20,train,9.290018127111317,300
lwie,35.6587077242803,-79.2514153346531,2021-08-05,train,9.289266179372301,300
lwjc,37.515,-121.012,2013-01-08,train,-1.0,300
lwjg,35.8795243432921,-78.9139786271394,2015-07-23,train,8.997664240272298,300
lwkb,35.62476,-78.7081694064672,2016-06-08,train,9.137080784352404,300
lwkn,37.9674,-121.464,2018-07-17,train,14.966059280438996,300
lwku,37.4125,-120.759,2021-08-10,train,14.973484831001997,300
lwkx,35.79,-79.0269854600113,2018-08-09,train,9.29038434319668,300
lwln,37.3133,-120.892,2021-07-13,train,14.975019953623553,300
lwlq,41.965,-82.041667,2014-04-24,test,8.085656847783929,300
lwlt,36.172,-79.0509608981613,2013-06-05,train,8.530199542464967,300
lwmk,39.61525,-84.9661444444445,2018-08-21,test,11.14253692619921,300
lwoj,38.7605000178019,-75.2028333346049,2018-05-09,train,10.152404585146602,300
lwpq,35.9105188934361,-79.1620433641332,2013-05-01,train,8.3067499679641,300
lwpx,37.4918,-120.684,2013-02-12,train,14.657383206931348,300
lwqi,35.7237007833833,-79.1306977677202,2013-06-19,train,8.694591167585665,300
lwrn,35.74,-79.0787921799726,2017-09-18,train,9.27161666319355,300
lwrq,39.845,-95.376,2021-07-12,test,11.792718962968591,300
lwsk,37.66,-120.875,2015-06-09,train,15.026985460742875,300
lwss,34.9454,-120.417,2014-02-27,test,14.77607433821561,300
lwtd,35.6283669841585,-79.3077699727791,2015-05-06,train,9.005281027577448,300
lwtq,36.7962,-121.782,2014-02-28,test,14.940832047338736,300
lwut,35.68,-79.1084030819353,2017-07-13,train,9.23975454043053,300
lwwk,36.02,-76.31,2020-07-28,test,9.277989358214764,300
lwyk,36.9893,-121.533,2014-12-02,test,15.062076955336044,300
lwzc,38.92879508,-95.21689214,2018-07-30,test,11.577523039559392,300
lwzf,37.4419,-121.003,2014-04-08,train,14.986104914938391,300
lxaa,36.3559,-119.279,2016-12-29,test,14.854198506847563,300
lxay,38.1156,-121.494,2017-05-16,train,14.946403663527455,300
lxba,35.61133,-78.981587453254,2016-08-24,train,9.213549181462735,300
lxbk,41.18277,-80.759996,2019-05-08,test,8.379678151364729,300
lxbn,35.68836,-78.6989726176207,2016-08-31,train,9.214835988016446,300
lxdj,36.04,-79.0884317891258,2018-06-04,train,9.28654919578236,300
lxdv,39.21155,-97.00559,2015-08-31,train,11.629089204767249,300
lxep,38.7686666488647,-75.3178833325704,2016-08-23,train,11.235437410359733,300
lxgt,41.8126,-77.1972,2018-08-23,test,9.030570469966365,300
lxhv,35.6362981600851,-79.2930386726374,2016-05-09,train,9.12081637270494,300
lxhx,35.0228,-120.586,2020-09-22,test,15.087350743361355,300
lxic,35.98,-78.8068484651712,2019-05-29,train,9.261980072250074,300
lxih,32.7831,-117.104,2014-05-08,test,-1.0,300
lxit,35.668235781266,-79.2337180009259,2016-06-21,train,9.130232102933348,300
lxjj,39.09447,-96.90462,2016-10-24,train,11.593504063280339,300
lxjy,41.707665,-73.382964,2021-07-07,train,9.596384930148774,300
lxnb,35.7232483337499,-79.1315381439028,2018-05-21,train,9.29576141126009,300
lxng,37.3947,-122.01,2014-03-31,train,14.98130736928433,300
lxot,42.733333,-87.0,2019-08-02,train,9.177426736774972,300
lxpx,35.6619281010827,-79.2454338335889,2019-10-17,train,9.274247021377347,300
lxrc,48.344033,-87.8225,2015-05-09,test,-1.0,300
lxtj,35.68836,-78.693504256685,2016-07-13,train,9.163810522745159,300
lxtl,35.79,-79.0334118661133,2020-07-15,train,9.272423713707196,300
lxtm,35.6623007066632,-79.2447417590856,2019-08-22,train,9.269226796283224,300
lxty,37.4583,-120.967,2016-10-29,train,14.94099586124921,300
lxtz,37.10222,-96.79779,2017-10-30,train,11.658415238668407,300
lxur,37.2953,-120.85,2016-11-01,train,14.940820870132479,300
lxvd,35.74,-79.02,2021-09-09,train,9.294972786717368,300
lxxy,38.785,-121.653,2020-06-17,train,14.97890500373093,300
lxxz,35.976,-78.7544019125602,2016-02-09,train,9.163822053864063,300
lyak,37.1366,-120.762,2020-03-10,train,14.970058433018055,300
lybm,40.11561,-79.53184,2020-09-28,test,9.10078562033135,300
lygt,35.6289525072135,-79.306682427131,2015-02-11,train,9.08851355412763,300
lyig,38.0455,-121.469,2018-06-19,train,14.957903282616321,300
lyiz,36.06,-78.76,2021-10-27,train,9.296420495120879,300
lykd,41.91411,-72.70472,2019-08-21,train,9.285686061508256,300
lyki,35.8696172676449,-78.8346873935713,2017-10-18,train,9.286304665391869,300
lyll,36.06,-78.76,2017-12-14,train,9.311106679421579,300
lyms,46.12736,-96.13317,2017-08-29,test,7.782557901817168,300
lymy,35.66568,-79.0474016578586,2015-05-26,train,8.982445262519898,300
lyno,39.21067,-96.97298,2014-06-30,train,10.942969695746218,300
lynr,41.43097,-80.777061,2018-08-10,test,8.283452432220944,300
lynu,37.4583,-120.967,2020-07-14,train,14.972813477177546,300
lyox,35.6855087113879,-79.2016354043086,2015-02-11,train,9.08851355412763,300
lypy,35.6638443583536,-79.2418745932862,2018-11-07,train,9.296400602444365,300
lyqi,35.49,-79.0630722019691,2021-08-02,train,9.289017255113595,300
lysq,35.6721215251763,-79.2265006525343,2014-10-08,train,9.022508207360506,300
lytg,36.9634,-121.491,2020-03-17,test,14.97719261938634,300
lyth,34.20618,-78.925661034593,2014-06-04,test,9.0276267444898,300
lytt,40.4189,-122.214,2014-11-19,train,15.114990390377987,300
lytz,35.6712432405938,-79.2281319710064,2015-04-22,train,9.024136164543187,300
lyui,37.2953,-120.85,2018-03-02,train,14.93833607477741,300
lyvb,37.1145,-120.89,2015-08-11,train,15.014680093525316,300
lywh,35.654316301368,-79.2595719270135,2014-09-10,train,8.999154021889183,300
lywq,37.8189,-121.358,2016-06-21,train,14.959669566199192,300
lywv,36.37,-78.8500982289356,2019-07-30,test,9.271998125847054,300
lywz,35.7231152603283,-79.1317853133683,2018-07-05,train,9.280816675671739,300
lyxx,41.10715,-76.65473,2021-08-26,test,9.341130878860248,300
lyzf,35.79,-79.0234262197086,2017-08-21,train,9.259721214459182,300
lyzx,41.154184,-81.197983,2015-06-10,test,8.34468035139328,300
lzaf,41.33286,-75.88661,2018-05-23,train,9.16219344293799,300
lzan,37.61429993,-97.62981051,2016-07-05,train,11.580844110313292,300
lzbu,35.8,-79.0398877061085,2017-09-20,train,9.27215176252607,300
lzdc,35.444,-78.8769429098929,2014-08-12,train,9.006736111416773,300
lzfi,35.8734061805883,-78.8650119405785,2019-12-05,train,9.284566245961274,300
lzgk,38.1448,-121.439,2019-12-03,train,14.978279636368434,300
lzhj,35.7249250588619,-79.1284238086379,2018-07-11,train,9.28088079313194,300
lzjj,32.9464,-117.205,2013-05-15,test,-1.0,300
lzki,35.6310550672745,-79.3027771495767,2015-07-07,train,8.960407781118949,300
lzlq,35.6666655148912,-79.2366346006184,2017-03-21,train,9.224708290204438,300
lzmu,44.47741,-99.31405,2017-06-07,test,14.760038831249668,300
lznw,35.794,-79.0157145323861,2015-08-24,train,9.081525249050395,300
lzoq,35.84,-78.98,2017-09-20,train,9.272429842317555,300
lzou,35.51,-79.0941166868314,2017-10-27,train,9.295799352381396,300
lzoy,37.515,-121.012,2015-02-10,train,15.056981153628982,300
lzpf,38.307,-121.794,2015-02-07,train,15.068422167990336,300
lzpn,36.7081,-121.6,2018-11-29,test,14.98695541362096,300
lzqj,36.03,-78.6823189729528,2020-06-01,train,9.254330235892239,300
lzro,35.9129723698503,-79.1816797511298,2014-04-14,train,9.058470913837006,300
lzsb,41.3728,-72.3188,2019-05-07,test,9.26978726454669,300
lzso,43.771667,-77.438333,2013-04-05,test,5.962113502686846,300
lzth,37.6756,-121.264,2017-04-25,train,14.937164981660956,300
lztj,36.6291,-121.688,2018-09-18,test,14.981691719755181,300
lzto,37.6106,-121.229,2017-08-08,train,14.920871661099781,300
lzue,35.6802922332617,-79.2113244473548,2017-06-21,train,9.236236319610253,300
lzus,34.9454,-120.417,2015-04-28,test,14.938534764159428,300
lzvy,36.5,-79.0663348389132,2019-05-28,test,9.260990330607378,300
lzxe,39.21155,-97.00559,2020-07-15,train,11.812463757556399,300
lzyx,39.09447,-96.90462,2016-09-19,train,11.577535018704612,300
lzyy,36.7962,-121.782,2018-03-01,test,14.951018295386136,300
lzzj,39.82640667,-95.52873464,2015-09-28,test,11.567669802948462,300
lzzr,38.26179207,-94.72510163,2018-08-27,test,11.60050989307965,300
lzzv,36.93944,-78.56589,2017-06-06,test,9.22869034279878,300
