imtype,prop_lake_500,r_500,g_500,b_500,prop_lake_1000,r_1000,g_1000,b_1000,prop_lake_2500,r_2500,g_2500,b_2500,uid,DateTime
land_sat,0.26587301587301587,156.24477611940299,109.23880597014926,63.77910447761194,0.3173913043478261,112.7058056099152,81.28180039138944,47.897586431833005,0.3040494862087615,84.95119510839355,62.80478043357421,37.90539188438021,bjaf,2022-12-28 16:49:10.853995+00:00
sentinel,0.31258328574148103,137.36205846528622,103.11084043848965,72.00852618757612,0.36118319876970395,131.96726764686315,98.20417803206706,67.73222007850443,0.3751566294881116,132.1337044482243,95.86020308231535,64.23102932838513,bjct,2022-12-28 16:49:17.693135+00:00
land_sat,0.19176598049837487,224.4632768361582,229.03954802259886,205.52542372881356,0.06701846965699208,168.61811023622047,164.45669291338584,148.95669291338584,0.0019025706827131544,243.25581395348837,203.72093023255815,208.1627906976744,bjen,2022-12-28 16:49:19.355135+00:00
sentinel,0.27269299651239515,113.202903560318,102.20808848945731,73.86553750432077,0.2662938726948245,125.87579304798498,104.33455455276561,77.14440175140739,0.32636210798825066,119.40431823515607,98.41429241961981,71.66077211922084,bjgf,2022-12-28 16:49:25.732496+00:00
land_sat,0.6090993500464252,224.1798780487805,237.8125,225.46951219512195,0.6497839654344695,193.12116734392316,204.39490210565202,193.29811599556706,0.4772843287391526,148.72908268202386,157.30983134512547,149.35146030440148,bjgg,2022-12-28 16:49:28.192496+00:00
land_sat,0.5809217577706324,216.48154981549814,203.67343173431735,189.74538745387454,0.48664176960643496,200.6452184179457,188.68949232585595,175.62750885478158,0.39174649294048214,170.94182408158534,161.1753389732298,149.68652219260633,bjij,2022-12-28 16:49:30.853396+00:00
land_sat,0.3949685534591195,198.09872611464968,182.70063694267515,164.343949044586,0.0033866995073891628,207.0,191.8181818181818,255.0,0.002930440594313917,230.4561403508772,138.59649122807016,193.2982456140351,bjiu,2022-12-28 16:49:34.920756+00:00
sentinel,0.16078032544378698,77.91604370327775,86.12075905692927,74.36917768832663,0.07166085399189367,72.01940151266031,81.70601775731667,68.62610983229202,0.26071927770012465,49.690531043975945,72.3276968774904,52.24039701514164,bjjc,2022-12-28 16:49:41.020755+00:00
sentinel,0.1196788648244959,214.36115444617784,198.9383775351014,174.76521060842433,0.2556713237035283,161.15828470871537,144.004816152635,120.8261554135408,0.20318984985351562,166.47380080728433,151.1007603491974,129.0198254012954,bjlx,2022-12-28 16:49:48.312947+00:00
land_sat,0.09901873327386262,163.57657657657657,162.3153153153153,146.77477477477478,0.0009066183136899365,213.0,130.0,210.75,0.0007410701052319549,246.6,221.4,237.05,bjmm,2022-12-28 16:49:50.222947+00:00
sentinel,0.48977283438589875,98.34795996920708,99.55773672055427,84.73575827559661,0.985246293639407,95.59352474334393,97.51544790427882,82.87840691211805,0.7825158927130897,99.70114188472637,101.17492292894666,85.42740523343281,bjpu,2022-12-28 16:49:56.709888+00:00
sentinel,0.06133308439133682,121.36529680365297,122.66514459665144,88.00913242009132,0.04255268766279896,141.68725653867557,136.90818030050085,100.82136894824708,0.06471506902408718,144.49703481885973,139.3204157125242,105.54629792730903,bjqz,2022-12-28 16:50:04.568922+00:00
sentinel,0.4475776627218935,184.0561867382772,148.80148729601322,98.3255525717827,0.49347252332924874,167.10228737882622,135.95019340050618,88.3924358913137,0.5885478962588382,160.73100223805727,130.1561495125151,85.32961181282639,bjrx,2022-12-28 16:50:11.096209+00:00
sentinel,0.41577905551889904,119.57265926093856,112.14735887553843,100.53593289503515,0.3004440777500061,135.46635974477022,124.74775866246668,108.1645262902835,0.19312271201210665,131.49925466338988,117.14517948511342,96.95485677450546,bjtq,2022-12-28 16:50:17.683640+00:00
sentinel,0.7046449647820293,191.52829933810617,156.9103066324463,115.68431716871538,0.6431660899653979,188.49858028842561,155.12803556751103,112.34293506687588,0.4928375848893152,200.0445093146256,159.71157618845834,113.2059811353328,bjuf,2022-12-28 16:50:23.835639+00:00
land_sat,0.389937106918239,212.0668202764977,190.06912442396313,163.70506912442397,0.3854528607829511,165.84615384615384,150.27644230769232,130.88942307692307,0.43569059107358266,161.69086347118878,147.11204360616023,128.38207302301436,bjuh,2022-12-28 16:50:26.580639+00:00
sentinel,0.3926854557451221,75.13802208353337,88.17498799807969,75.23571771483438,0.24582986317668054,79.42028845223115,88.47120317491046,71.99787048688414,0.281674013196947,113.94609182743946,102.93522861687808,81.42755367024242,bjwj,2022-12-28 16:50:33.199325+00:00
sentinel,0.4812315088757396,113.90951008645533,86.86897214217099,63.7342939481268,0.36045181917897734,125.01799935254128,100.37474910974426,74.94250566526384,0.36749218796947297,120.00848263104643,95.18317373041586,70.91007389087044,bjxc,2022-12-28 16:50:39.505325+00:00
land_sat,0.57875,229.42980561555075,249.15334773218143,241.8488120950324,0.4685846560846561,229.69442484121384,250.1609033168666,243.2215949188426,0.5336301222913538,224.4849733641572,245.32365061815258,237.96110161825308,bjxt,2022-12-28 16:50:42.424665+00:00
land_sat,0.13109243697478992,176.3846153846154,141.93589743589743,84.55128205128206,0.14135206321334504,180.90062111801242,146.69875776397515,87.92701863354037,0.14185913886512688,181.65276381909547,147.13844221105526,90.84547738693468,bjxy,2022-12-28 16:50:46.390807+00:00
land_sat,0.08387096774193549,225.42307692307693,212.42307692307693,187.7051282051282,0.13882554161915622,179.52566735112936,176.3100616016427,154.6098562628337,0.10694018048190529,146.5645933014354,140.81731187472815,125.77163984341018,bjxz,2022-12-28 16:50:50.528042+00:00
sentinel,0.3844304733727811,136.82491582491582,109.84728234728234,80.65464165464165,0.3395411794907699,147.09691387724243,116.47082273695787,88.42160973262767,0.32935055141860686,157.4690676801905,128.5583043318985,101.96731614616724,bjyo,2022-12-28 16:50:57.160718+00:00
land_sat,0.3327354260089686,221.71159029649596,209.18059299191376,191.55256064690028,0.29262027090144793,146.72625698324023,138.00399042298483,125.85315243415802,0.255755151332176,136.74295410948798,127.64999262210418,116.7701047661207,bkap,2022-12-28 16:51:00.309548+00:00
sentinel,0.13752474314261476,140.82864976010967,127.59287183002056,97.62919808087732,0.18734086853063653,139.54121681696938,117.52762606376223,87.42791820144798,0.41769141509108804,139.7324238089999,110.60080866982067,82.35410019437415,bkdu,2022-12-28 16:51:07.690271+00:00
sentinel,0.1443114336883778,97.84389288047028,98.6884389288047,80.53690398432397,0.10565139797739441,103.68040540540541,103.59572072072072,84.60765765765765,0.07055732782886096,140.2844659140252,138.11854103343464,119.37038645245332,bkee,2022-12-28 16:51:14.826344+00:00
land_sat,0.3186022610483042,161.70967741935485,149.57096774193548,133.13870967741934,0.08078069937652481,196.53020134228188,183.4731543624161,164.45637583892616,0.11414066261105518,123.25613496932516,115.73888036809817,104.80291411042944,bkfk,2022-12-28 16:51:17.793894+00:00
land_sat,0.06350914962325081,209.71186440677965,201.40677966101694,182.05084745762713,0.044444444444444446,169.66867469879517,162.00602409638554,146.49397590361446,0.1059170815526281,121.57237936772047,117.04326123128119,105.41389351081531,bkft,2022-12-28 16:51:20.102894+00:00
land_sat,0.001277139208173691,255.0,255.0,255.0,0.03222807561202355,219.14423076923077,169.23076923076923,255.0,0.009261695521759723,211.52272727272728,152.33522727272728,246.57386363636363,bkgt,2022-12-28 16:51:23.055700+00:00
sentinel,0.3390517485154114,161.58687795385043,152.2393661384487,125.65888240200167,0.32035693039857227,187.09099012107256,174.44989972517268,147.97541409789795,0.3095512390136719,173.9468125747101,162.8699397389922,133.9610829728764,bkgv,2022-12-28 16:51:29.403658+00:00
land_sat,0.11658291457286432,191.38793103448276,190.68965517241378,168.00862068965517,0.09809332664325138,140.57289002557545,139.35805626598466,123.44245524296676,0.08753988382557473,136.83551401869158,130.3266355140187,114.65654205607477,bkgx,2022-12-28 16:51:31.864658+00:00
sentinel,0.21023151605675877,58.266429840142095,41.35790408525755,27.04928952042629,0.19172400791780564,61.66863323500492,45.50036873156342,30.07300884955752,0.14325395468311236,74.9007427055703,56.05954907161804,37.86931034482759,bkik,2022-12-28 16:51:39.242782+00:00
sentinel,0.21681147706607395,94.7260018639329,94.74836905871389,71.43802423112768,0.22945876677219962,107.36180464301358,98.39290407358739,73.91020586946999,0.1974671594745516,109.83369120447271,104.21346675849774,77.71923996272739,bkkp,2022-12-28 16:51:42.931782+00:00
sentinel,0.23125720876585928,205.02618453865335,186.691604322527,159.3669991687448,0.31086601307189543,199.91010280590555,176.64056581896884,149.46757362603387,0.35091682683365366,183.01084375931714,156.89427886792035,126.04725096346029,bkmd,2022-12-28 16:51:49.531498+00:00
land_sat,0.5609756097560976,233.80434782608697,239.99689440993788,248.68788819875778,0.7357859531772575,233.18727272727273,239.9660606060606,248.23818181818183,0.3636786711534331,231.25839157397382,238.01870262821143,247.54089969485184,bkpj,2022-12-28 16:51:53.657628+00:00
sentinel,0.14363221016561964,84.65407554671968,69.98740888005301,47.01259111994698,0.1571975131516021,81.3478856099787,74.77334955886828,47.042439914815944,0.1898961937716263,81.19272351797862,81.37807742144477,49.857244088111436,bktj,2022-12-28 16:51:59.964627+00:00
land_sat,0.29306122448979594,119.6267409470752,91.83286908077994,61.626740947075206,0.1090107120352867,171.58766859344894,135.27938342967244,84.27938342967245,0.18027830269713108,192.91976367448066,181.96969696969697,165.28320945302076,bkud,2022-12-28 16:52:01.673629+00:00
sentinel,0.7879307062630878,166.87968108238704,115.22855762261416,78.20536361439962,0.6136144112817541,159.86403526032032,113.30860650899217,75.38447916256739,0.4334348703943606,170.16508697291184,122.33029062774875,83.62613316100311,bkvm,2022-12-28 16:52:09.148401+00:00
sentinel,0.490862364363221,143.10141555167732,117.62458793872406,84.22532480124103,0.535110595962523,148.4533393501805,116.86660649819494,82.31809566787004,0.5372700833810312,147.5030196583719,114.0344867300591,78.6629787724135,bkvu,2022-12-28 16:52:17.168485+00:00
sentinel,0.40542099192618225,222.6434329065908,228.8601232811759,205.4302987197724,0.16806036139946173,230.65627680869318,235.0051472690878,217.26737203317128,0.06572013144026288,204.97429245283018,189.584375,159.82352594339622,bkvw,2022-12-28 16:52:23.776914+00:00
land_sat,0.32725060827250607,215.0371747211896,195.32342007434943,172.78810408921933,0.23683380637023022,210.42343541944075,187.86950732356857,163.45406125166446,0.41512505549800205,206.94842543077837,182.49839572192514,155.11681521093286,bkwm,2022-12-28 16:52:26.519915+00:00
land_sat,0.04209328782707622,222.0,217.6216216216216,204.40540540540542,0.04774305555555555,196.83636363636364,191.9939393939394,179.3030303030303,0.05003769317753486,136.4915254237288,132.59133709981168,123.27118644067797,bkzb,2022-12-28 16:52:31.115123+00:00
land_sat,0.4161073825503356,234.81935483870967,245.25483870967741,248.4774193548387,0.5955165692007798,235.11674849972724,243.22858701582106,248.18112384069832,0.5792494950568725,232.5022022389429,241.28574050284456,245.39245733162048,bkzq,2022-12-28 16:52:34.957795+00:00
land_sat,0.07124681933842239,234.76785714285714,211.08928571428572,192.41071428571428,0.1682910981156595,185.34362934362935,167.6023166023166,152.84362934362935,0.18257283350076667,114.28033593976252,105.18245004344048,95.42253113234868,bkzy,2022-12-28 16:52:38.134774+00:00
sentinel,0.5876585928489043,71.81697742885181,59.707556427870465,43.06885835786719,0.69494527894392,79.29209442000139,64.17951672602835,46.818667504714014,0.22239060132168914,115.19464348436951,95.54603090972954,69.10249385317879,blav,2022-12-28 16:52:45.209837+00:00
sentinel,0.303798661513809,44.773813217499224,42.47471300031027,21.657461991932983,0.18612730517549078,51.10265916645359,48.029915622602914,25.470595755561238,0.16831603229527106,55.656958815870624,54.97800315219626,29.510861371890634,blca,2022-12-28 16:52:51.824187+00:00
land_sat,0.32136105860113423,202.6235294117647,184.30588235294118,161.22941176470587,0.3033047735618115,190.8038740920097,169.00645682001615,146.4721549636804,0.43632265335694737,155.45129151291513,138.61771217712177,120.81245387453875,bleo,2022-12-28 16:52:54.742599+00:00
sentinel,0.5248429468874929,94.23086688429453,77.3576351106275,59.093579978237216,0.37254901960784315,99.90125128998967,84.23858359133126,64.85584365325077,0.4030692962775517,103.78052301151811,86.49613920609026,66.06454100548717,bles,2022-12-28 16:53:01.820451+00:00
land_sat,0.14629629629629629,150.76582278481013,148.0126582278481,134.2594936708861,0.1388888888888889,132.81052631578947,127.45964912280702,115.39649122807018,0.0873634945397816,51.27857142857143,49.12232142857143,44.41294642857143,blfc,2022-12-28 16:53:05.117693+00:00
sentinel,0.47298534798534797,73.74152952565343,83.12313649564376,47.93397870280736,0.3331243032329989,82.9852192707244,84.91096702224081,51.97336679913547,0.4085784916454189,78.66057399898631,89.55467562088191,52.73429844568339,blft,2022-12-28 16:53:11.907175+00:00
sentinel,0.6306244485834722,167.11052386133997,169.03171148764184,146.28882325509093,0.6047446328791295,169.60645971794457,168.0893580807262,143.92717620359863,0.48010591806419667,177.23611970548933,170.08105320742195,142.77496480041611,blfu,2022-12-28 16:53:18.844305+00:00
land_sat,0.08603667136812412,73.14754098360656,66.78688524590164,60.83606557377049,0.0033715441672285905,255.0,140.2,184.6,0.002794232703699564,245.14,166.54,202.06,blhb,2022-12-28 16:53:21.382305+00:00
land_sat,0.6090297790585975,234.8186119873817,249.3217665615142,247.2334384858044,0.49393414211438474,233.62406015037595,248.80401002506267,247.10526315789474,0.44463660861521137,229.83772048846674,244.21881501582993,242.1456354590683,blif,2022-12-28 16:53:24.507872+00:00
sentinel,0.15986426618908475,124.22051886792453,123.35966981132076,97.09964622641509,0.2486568008294844,138.97507581501137,133.73189916603488,106.18280894617135,0.22176918312363914,182.75848597522318,173.37759805349464,150.25724370727028,blil,2022-12-28 16:53:31.984179+00:00
sentinel,0.018757658591761713,228.7889447236181,208.53266331658293,189.3718592964824,0.7950982713710633,130.19129165798017,93.93811239836793,71.13041665425737,0.6300163269042969,128.22630256425782,92.47796312554873,69.35979534376797,blkf,2022-12-28 16:53:38.523732+00:00
sentinel,0.2923932510132906,145.33558994197293,137.20438426821406,97.60863958736299,0.2362641284949435,144.6460872192567,134.34011481518783,92.8288850840971,0.24233592855419517,141.42856239826799,132.48949888588632,91.50653455332733,blnj,2022-12-28 16:53:45.426848+00:00
sentinel,0.6162053056516724,142.14350335361098,118.56777413819997,81.36827328029949,0.4361063052672049,144.1158741528459,118.97548074274064,80.98848421400628,0.30410673321346643,160.4196281807872,127.14419143974821,88.85728666267408,blpr,2022-12-28 16:53:52.504770+00:00
land_sat,0.06542056074766354,75.11111111111111,71.34920634920636,65.17460317460318,0.041010320478001086,74.94039735099338,69.44370860927152,64.55629139072848,0.003080443583876078,248.31428571428572,179.31428571428572,192.34285714285716,blqs,2022-12-28 16:53:55.327082+00:00
sentinel,0.36745482506728183,105.42061208475019,84.53675124247972,62.87862934867905,0.48248269896193774,101.78589571193784,81.12500622540963,60.72907017281737,0.4806759276056523,96.70370340629869,78.67029084426743,58.0287391395121,blso,2022-12-28 16:54:02.307674+00:00
sentinel,0.0508280982295831,226.21161048689137,211.40823970037454,180.26404494382024,0.07053511059596253,217.14618281410475,207.56898322492296,181.65080451900033,0.1247018818888141,172.80297641332834,153.7937414201922,126.01369649319855,blui,2022-12-28 16:54:08.536272+00:00
land_sat,0.18782791185729275,231.33519553072625,209.9217877094972,184.21787709497207,0.40948638787538594,209.16586703221384,192.39479095270733,173.99177518848526,0.289320215465432,177.67041083243575,162.4389906139406,145.20941683335897,blww,2022-12-28 16:54:12.166687+00:00
sentinel,0.18946886446886446,94.95118414693088,93.47655872402126,87.57709038182696,0.059318097361575624,90.86100234925607,92.05442443226312,82.39624119028974,0.050682210256678344,80.4916378103588,88.41317321152287,62.67479554998895,blwy,2022-12-28 16:54:18.293197+00:00
land_sat,0.4858962693357598,196.2003745318352,201.70224719101122,178.19850187265916,0.3062052505966587,156.6601714731099,158.60639127045985,140.37724084177708,0.18854920683813337,140.25791300796405,144.16254849908108,127.86522360628956,blxo,2022-12-28 16:54:20.875196+00:00
land_sat,0.33066666666666666,213.19758064516128,216.29032258064515,198.05645161290323,0.22821141057052852,170.68865030674846,172.7085889570552,158.17791411042944,0.15634778721502013,105.24553252323088,105.47533952823446,96.30021443888492,blza,2022-12-28 16:54:23.997505+00:00
land_sat,0.606029106029106,228.40480274442538,237.07718696397941,244.6826758147513,0.4791608391608392,230.00817279626386,235.98423817863397,245.03152364273205,0.4618991279961439,226.40309268570346,233.93833602125036,242.46731809126268,bmab,2022-12-28 16:54:27.118486+00:00
sentinel,0.26089853417094994,166.61802261948193,132.09303174024078,99.02736227654141,0.26177431757016534,152.00440609509823,124.76877180099137,89.6909307875895,0.39783889980353637,149.5646738602119,122.13495674151842,83.62274715660543,bmah,2022-12-28 16:54:33.329486+00:00
land_sat,0.15812720848056538,158.7709497206704,147.731843575419,128.56424581005587,0.000689655172413793,199.0,143.33333333333334,255.0,0.0007421976472334582,246.6,221.4,237.05,bmcc,2022-12-28 16:54:36.149953+00:00
sentinel,0.2684180468303826,76.27340425531915,51.10496453900709,33.396808510638294,0.189454806312769,88.29332323614793,62.0244856746182,40.219992427110945,0.21254901960784314,94.19036249186021,66.7761558497938,43.66710078865494,bmcv,2022-12-28 16:54:43.391471+00:00
land_sat,0.20816326530612245,169.31372549019608,123.2078431372549,83.74509803921569,0.3161100609115732,115.61328903654486,82.78073089700996,53.89966777408638,0.19341535965386694,114.91279272981475,89.97483397413492,65.17423977630199,bmdf,2022-12-28 16:54:48.518135+00:00
land_sat,0.16883116883116883,216.0887573964497,204.2189349112426,183.0473372781065,0.20706132200690205,200.02435897435896,191.01410256410256,170.71410256410257,0.15703528217277266,44.89493534482759,42.04391163793103,37.772629310344826,bmdy,2022-12-28 16:54:52.501980+00:00
sentinel,0.30386482449589247,210.65437788018434,188.63072196620584,155.8884792626728,0.3148235851290552,225.83610379842045,196.51447912749154,163.0809326814592,0.4572673001949318,200.87560780656764,154.72243222540465,114.90784653300473,bmfm,2022-12-28 16:55:00.148516+00:00
land_sat,0.06981519507186858,179.02941176470588,171.0735294117647,158.0735294117647,0.0815276273022752,196.8372093023256,183.72093023255815,164.53488372093022,0.11580826331141975,122.69774436090225,115.22142857142858,104.38646616541354,bmfz,2022-12-28 16:55:03.906197+00:00
land_sat,0.0020833333333333333,255.0,255.0,255.0,0.003930817610062893,255.0,255.0,255.0,0.003928587018202453,251.13333333333333,237.9,255.0,bmgu,2022-12-28 16:55:07.259262+00:00
sentinel,0.7166381115553018,93.55917120467525,104.11117014211715,76.10585735157392,0.5746828143021915,92.66712660980097,103.81200869710653,75.05364609466466,0.20884588217584463,193.32529385673098,165.06577585569602,122.41223109336882,bmjg,2022-12-28 16:55:13.646669+00:00
sentinel,0.06523005241700641,126.27083333333333,126.85416666666667,110.71577380952381,0.04357898844071599,141.76776720761052,140.93172915500838,136.3228875209849,0.02751743507210704,160.426748853211,163.18004587155963,150.15295298165137,bmkq,2022-12-28 16:55:19.563670+00:00
land_sat,0.1731301939058172,212.848,202.624,180.088,0.36577400391900716,147.7875,137.04107142857143,120.76785714285714,0.39091157952367916,44.81456582633053,41.568347338935574,36.81596638655462,bmkt,2022-12-28 16:55:23.017322+00:00
sentinel,0.09587378640776699,100.57059396299903,108.2190847127556,78.9678675754625,0.05278238219275397,88.04890085240018,97.2669358456707,68.32301480484522,0.030111628898635476,63.78379061828297,77.07586294095334,46.55291440131496,bmnd,2022-12-28 16:55:29.218323+00:00
sentinel,0.14563106796116504,130.9801282051282,118.98461538461538,98.62756410256411,0.2587497040018944,104.9227601354443,94.46764894298526,71.06085842408713,0.26206207275390625,105.5795947480276,93.20706570788087,69.819004920085,bmqd,2022-12-28 16:55:35.764836+00:00
land_sat,0.5214424951267057,238.22056074766354,236.9943925233645,215.6,0.3045356371490281,194.50512214342,193.043341213554,174.71473601260834,0.29096885271560496,42.286578805809576,40.99515868746638,35.964093598708985,bmqv,2022-12-28 16:55:39.074001+00:00
sentinel,0.1504383070977472,33.07393483709273,55.84461152882206,26.028822055137844,0.02177700348432056,122.31,90.64333333333333,63.827777777777776,0.0984870830897614,148.12464604661295,131.9350903942496,98.2242975386626,bmso,2022-12-28 16:55:45.044001+00:00
land_sat,0.22964509394572025,216.0772727272727,223.26818181818183,202.47272727272727,0.17323836174001525,175.4992657856094,179.31864904552128,161.80323054331865,0.0008382580996688881,237.65,177.15,245.95,bmup,2022-12-28 16:55:49.128044+00:00
sentinel,0.6652154195011338,1.1908917371148078,7.026043086992091,11.662667030269976,0.561244019138756,1.2452807209840457,7.009905411439938,11.884179758860066,0.33737393755229667,1.2898541265541885,7.442004155380783,12.420487550174592,bmvc,2022-12-28 16:55:55.390412+00:00
sentinel,0.26760297860307286,74.31701303275801,58.5530116238112,36.40119760479042,0.34913916786226684,65.78768577494692,51.60968426820081,30.796452297787823,0.15982502590077127,98.42418131182176,81.1737731681552,55.3599827139153,bmxo,2022-12-28 16:56:03.651351+00:00
sentinel,0.2689226128758601,151.51770066596566,123.83561163687347,83.46267087276551,0.23990481856038073,178.27236659392977,156.59581432255504,123.68032136480856,0.19195649943572382,188.30724310628105,169.02292297642379,139.31031138032742,bmyd,2022-12-28 16:56:10.653763+00:00
sentinel,0.3476293712885286,128.191431670282,109.95851409978307,81.53199566160521,0.3330398572278406,128.00228636753357,113.70448699628466,84.32066304658474,0.20986514369093623,119.89875067897881,112.77740358500814,82.59110990403767,bmzi,2022-12-28 16:56:17.504523+00:00
land_sat,0.3675819309123118,211.71807228915662,196.94939759036146,177.8144578313253,0.26564989756430685,211.60668380462724,197.17737789203085,178.44815766923736,0.2056793163924027,203.61992017416546,190.83980406386067,174.6854136429608,bnan,2022-12-28 16:56:20.939945+00:00
land_sat,0.467966573816156,197.84722222222223,189.51388888888889,174.2876984126984,0.36054421768707484,151.47708894878707,144.05188679245282,131.11118598382748,0.3844220118622098,121.35383672218249,115.78175130274855,105.63206294063554,bnar,2022-12-28 16:56:24.490687+00:00
land_sat,0.433469387755102,166.35781544256122,127.3653483992467,77.35216572504709,0.3780718336483932,153.2,119.92388888888888,71.81,0.473083307924247,200.39429962761386,179.36594099112003,157.59101976511027,bnav,2022-12-28 16:56:27.483687+00:00
land_sat,0.4766666666666667,193.2960372960373,185.69230769230768,167.06993006993008,0.43179737564845894,200.9462897526502,193.5660777385159,174.2487632508834,0.2186171720034004,183.72218621732554,173.93627133290127,155.80816591056384,bncy,2022-12-28 16:56:30.886058+00:00
sentinel,0.42354368932038833,169.723605906987,123.44192197487327,86.65924619792814,0.4242718446601942,176.75481386392812,125.53184126806943,86.77591114583915,0.504770498294347,177.63514379888522,133.0393193594859,95.12725805356726,bndm,2022-12-28 16:56:38.282440+00:00
sentinel,0.17237768893965352,181.208172280508,185.75041413583656,176.604086140254,0.19091084709745967,161.54464963318998,166.76245889198077,156.34201871995953,0.1444221409306507,170.1012637849151,175.2692049692774,164.52826746089244,bndt,2022-12-28 16:56:44.824965+00:00
sentinel,0.6512322628827483,149.46530963302752,111.76519495412845,75.06938073394495,0.096850580156287,223.02665036674816,223.22542787286065,213.65794621026896,0.10602312582409022,203.7391943229876,185.1063723030607,151.52272238549207,bnfn,2022-12-28 16:56:51.278313+00:00
sentinel,0.574875048058439,81.15181407791339,66.27637518809564,44.628991807390065,0.44540561322568245,86.63659905049633,71.38805567544239,47.39711911955114,0.3742022299115725,77.72479194492962,65.64898797904038,43.38024247405733,bnfz,2022-12-28 16:56:58.071018+00:00
sentinel,0.3518710528796305,81.45325475488883,87.18671309938388,54.14438789177605,0.24844735276621058,95.72627142993966,90.37142036203429,59.133224786897806,0.1296078431372549,83.98451544006407,89.00670404319065,55.17795378363146,bniw,2022-12-28 16:57:04.711769+00:00
land_sat,0.22002200220022003,220.5,212.945,193.535,0.2533548040794418,192.40254237288136,180.72245762711864,161.0074152542373,0.34038909138816914,43.46019868404077,41.03302799638756,37.37904786479164,bnjd,2022-12-28 16:57:08.169738+00:00
sentinel,0.3852389480629654,52.08539270858821,41.57303645705897,23.747247369708834,0.2340205690119185,56.54369031728103,46.470376835404046,26.926481158229798,0.19893118031526336,60.5873178462371,52.6865795678559,30.281144911290635,bnjx,2022-12-28 16:57:14.670029+00:00
land_sat,0.20930232558139536,201.35111111111112,209.84444444444443,188.61333333333334,0.03870192307692308,191.2111801242236,189.91304347826087,178.34782608695653,0.02371479220011818,58.498338870431894,56.06976744186046,52.45016611295681,bnlk,2022-12-28 16:57:17.194030+00:00
sentinel,0.10539940828402367,83.6640350877193,64.18245614035088,38.280701754385966,0.031459138467339054,121.76479400749064,97.75355805243446,62.72883895131086,0.11057281494140625,91.09987580211137,71.34820258055613,45.71182639895122,bnne,2022-12-28 16:57:23.604573+00:00
sentinel,0.17483660130718953,95.71632765255634,88.85101704233095,63.50247388675096,0.1831026528258362,92.5027559055118,86.9497375328084,61.033989501312334,0.4411463822927646,72.256315660026,71.59104564140402,48.25035135799867,bnnt,2022-12-28 16:57:31.309680+00:00
land_sat,0.29061224489795917,104.91573033707866,113.87359550561797,54.5252808988764,0.24829497016197782,57.929613733905576,58.92188841201717,29.405150214592275,0.1551573273599104,152.47101285810965,152.19287164448454,137.6189939093165,bnnx,2022-12-28 16:57:34.702952+00:00
land_sat,0.7790262172284644,177.86778846153845,172.02403846153845,156.86658653846155,0.09740731766416283,189.37064676616916,181.91044776119404,161.11194029850745,0.14437409053368466,177.502860256061,165.09806592209208,147.48706074639063,bnsb,2022-12-28 16:58:12.997204+00:00
sentinel,0.0625883683664813,56.9894578313253,46.16716867469879,21.53463855421687,0.07352766210588935,90.55987055016182,72.99255663430421,46.24822006472492,0.07411308267681854,95.57733450467676,72.26003824091778,44.83308356157305,bnvh,2022-12-28 16:58:18.969206+00:00
land_sat,0.3097463284379172,227.17672413793105,215.52586206896552,195.18534482758622,0.37523335407591785,191.5854063018242,182.47512437810946,165.030679933665,0.3434348712053921,128.23094477407577,121.36726000304274,109.38445154419595,bnvv,2022-12-28 16:58:23.312139+00:00
sentinel,0.08473937223112452,112.05228031145718,109.50389321468298,77.42046718576196,0.0525219038598153,104.94454463480614,103.96708746618576,71.45401262398558,0.22765595434291644,72.30481776288228,70.68197737746125,46.29922077922078,bnxi,2022-12-28 16:58:29.651245+00:00
sentinel,0.24985722444317532,175.4472380952381,129.86666666666667,94.53828571428572,0.4889765662362506,139.70438652256834,106.35933297471759,78.03017262457821,0.3667856183569318,138.12423107503034,107.03545424111813,78.21834330669121,bnxj,2022-12-28 16:58:36.864801+00:00
land_sat,0.16114790286975716,195.84246575342465,203.02739726027397,178.6164383561644,0.1515557939914163,195.57522123893804,202.98053097345132,178.2637168141593,0.1509300578800866,187.44086651053865,190.77576112412177,166.25322014051523,bnxl,2022-12-28 16:58:40.091093+00:00
sentinel,0.21510957324106114,64.50759606791779,68.87220732797141,54.60679177837355,0.27605620131524666,59.91244725738397,63.885284810126585,50.906469760900144,0.05078192129231827,120.6558221812029,118.15305337640363,99.67858790955238,bnzq,2022-12-28 16:58:47.129921+00:00
land_sat,0.44227188081936686,161.27789473684211,162.21473684210525,146.73684210526315,0.40242453054433086,147.31364441819255,146.33195510927348,132.68694624926167,0.15996624213595212,47.99568345323741,47.09088729016786,43.034052757793766,bofk,2022-12-28 16:58:50.540731+00:00
sentinel,0.1273447073239702,76.17172464840858,77.59067357512953,52.556624722427834,0.12109458655562165,76.70485360581647,78.51660444095107,51.98742385537434,0.13078994029587815,117.58301124385102,101.3034961349262,71.59718318107285,bohh,2022-12-28 16:58:56.764730+00:00
sentinel,0.4114275147928994,154.81887640449438,122.1856179775281,95.16696629213483,0.40217974748535557,147.94858701328846,118.19619334996808,91.55962397725294,0.20826572922300343,150.27140590059872,123.9071809853567,98.36660535237684,bois,2022-12-28 16:59:02.870729+00:00
land_sat,0.17624521072796934,197.3804347826087,202.60326086956522,177.30978260869566,0.1545,162.45145631067962,166.63106796116506,146.04692556634305,0.22747909199522104,194.18224789915968,177.21691176470588,150.7983193277311,boje,2022-12-28 16:59:06.373403+00:00
